idx,label
v_TableTennisShot_g20_c03,TableTennisShot
v_BlowDryHair_g20_c04,BlowDryHair
v_Kayaking_g22_c07,Kayaking
v_PlayingGuitar_g20_c05,PlayingGuitar
v_BenchPress_g17_c05,BenchPress
v_BaseballPitch_g15_c05,BaseballPitch
v_ShavingBeard_g18_c03,ShavingBeard
v_SkateBoarding_g10_c02,SkateBoarding
v_UnevenBars_g24_c04,UnevenBars
v_BlowDryHair_g11_c07,BlowDryHair
v_PlayingDhol_g12_c05,PlayingDhol
v_BenchPress_g15_c04,BenchPress
v_JumpingJack_g24_c03,JumpingJack
v_Lunges_g19_c05,Lunges
v_TennisSwing_g25_c02,TennisSwing
v_Skiing_g15_c03,Skiing
v_Billiards_g13_c06,Billiards
v_Rowing_g17_c03,Rowing
v_Diving_g19_c01,Diving
v_MoppingFloor_g09_c02,MoppingFloor
v_Nunchucks_g15_c06,Nunchucks
v_ShavingBeard_g10_c02,ShavingBeard
v_SkateBoarding_g17_c02,SkateBoarding
v_StillRings_g08_c03,StillRings
v_FrisbeeCatch_g12_c01,FrisbeeCatch
v_BlowDryHair_g15_c04,BlowDryHair
v_WritingOnBoard_g19_c01,WritingOnBoard
v_FloorGymnastics_g17_c05,FloorGymnastics
v_Haircut_g20_c01,Haircut
v_IceDancing_g16_c04,IceDancing
v_CuttingInKitchen_g24_c01,CuttingInKitchen
v_WalkingWithDog_g10_c05,WalkingWithDog
v_HorseRace_g12_c03,HorseRace
v_Diving_g09_c05,Diving
v_PlayingDhol_g10_c05,PlayingDhol
v_PlayingDaf_g24_c02,PlayingDaf
v_Haircut_g08_c06,Haircut
v_BrushingTeeth_g14_c02,BrushingTeeth
v_BlowDryHair_g19_c02,BlowDryHair
v_FieldHockeyPenalty_g17_c01,FieldHockeyPenalty
v_PizzaTossing_g15_c04,PizzaTossing
v_TrampolineJumping_g15_c04,TrampolineJumping
v_PlayingCello_g16_c07,PlayingCello
v_Mixing_g08_c01,Mixing
v_TaiChi_g09_c01,TaiChi
v_BlowingCandles_g09_c01,BlowingCandles
v_PommelHorse_g15_c03,PommelHorse
v_RopeClimbing_g23_c04,RopeClimbing
v_TrampolineJumping_g15_c02,TrampolineJumping
v_BoxingSpeedBag_g19_c04,BoxingSpeedBag
v_Rowing_g09_c04,Rowing
v_Bowling_g08_c02,Bowling
v_PlayingFlute_g21_c02,PlayingFlute
v_Shotput_g22_c05,Shotput
v_FloorGymnastics_g12_c03,FloorGymnastics
v_Nunchucks_g21_c01,Nunchucks
v_BabyCrawling_g18_c03,BabyCrawling
v_PullUps_g14_c01,PullUps
v_BrushingTeeth_g18_c03,BrushingTeeth
v_Knitting_g12_c02,Knitting
v_PushUps_g17_c03,PushUps
v_PullUps_g11_c03,PullUps
v_RockClimbingIndoor_g21_c05,RockClimbingIndoor
v_Mixing_g15_c03,Mixing
v_BlowDryHair_g23_c07,BlowDryHair
v_TrampolineJumping_g25_c01,TrampolineJumping
v_BabyCrawling_g12_c02,BabyCrawling
v_RopeClimbing_g25_c05,RopeClimbing
v_Basketball_g10_c05,Basketball
v_PoleVault_g23_c03,PoleVault
v_Billiards_g24_c03,Billiards
v_PlayingDhol_g18_c04,PlayingDhol
v_SumoWrestling_g12_c05,SumoWrestling
v_TableTennisShot_g25_c06,TableTennisShot
v_PlayingSitar_g20_c05,PlayingSitar
v_CricketBowling_g09_c01,CricketBowling
v_FloorGymnastics_g25_c02,FloorGymnastics
v_RockClimbingIndoor_g24_c07,RockClimbingIndoor
v_StillRings_g21_c03,StillRings
v_ApplyLipstick_g14_c01,ApplyLipstick
v_CleanAndJerk_g14_c06,CleanAndJerk
v_ParallelBars_g13_c04,ParallelBars
v_Knitting_g12_c01,Knitting
v_IceDancing_g15_c01,IceDancing
v_CricketShot_g12_c07,CricketShot
v_HammerThrow_g22_c04,HammerThrow
v_Lunges_g14_c06,Lunges
v_Hammering_g21_c06,Hammering
v_ApplyLipstick_g13_c04,ApplyLipstick
v_BenchPress_g12_c02,BenchPress
v_PoleVault_g18_c04,PoleVault
v_HandstandWalking_g16_c01,HandstandWalking
v_Basketball_g20_c03,Basketball
v_MilitaryParade_g19_c05,MilitaryParade
v_SoccerJuggling_g22_c02,SoccerJuggling
v_Kayaking_g12_c02,Kayaking
v_BreastStroke_g20_c03,BreastStroke
v_VolleyballSpiking_g09_c05,VolleyballSpiking
v_PlayingDaf_g13_c02,PlayingDaf
v_BrushingTeeth_g13_c02,BrushingTeeth
v_HandStandPushups_g17_c02,HandStandPushups
v_JumpingJack_g19_c01,JumpingJack
v_Punch_g23_c02,Punch
v_TennisSwing_g19_c03,TennisSwing
v_SoccerJuggling_g19_c05,SoccerJuggling
v_Rafting_g22_c04,Rafting
v_SalsaSpin_g09_c06,SalsaSpin
v_JumpingJack_g14_c04,JumpingJack
v_BlowingCandles_g20_c03,BlowingCandles
v_BasketballDunk_g15_c01,BasketballDunk
v_WallPushups_g13_c01,WallPushups
v_Drumming_g13_c06,Drumming
v_BasketballDunk_g23_c03,BasketballDunk
v_BodyWeightSquats_g14_c04,BodyWeightSquats
v_TaiChi_g20_c01,TaiChi
v_Mixing_g11_c06,Mixing
v_PlayingGuitar_g24_c01,PlayingGuitar
v_Drumming_g18_c01,Drumming
v_PlayingCello_g20_c02,PlayingCello
v_TableTennisShot_g15_c01,TableTennisShot
v_Rafting_g08_c02,Rafting
v_PlayingSitar_g09_c07,PlayingSitar
v_HandStandPushups_g16_c02,HandStandPushups
v_Bowling_g18_c01,Bowling
v_BandMarching_g14_c03,BandMarching
v_CricketShot_g24_c07,CricketShot
v_Billiards_g17_c02,Billiards
v_PommelHorse_g17_c01,PommelHorse
v_CuttingInKitchen_g11_c01,CuttingInKitchen
v_FrontCrawl_g08_c02,FrontCrawl
v_ApplyEyeMakeup_g25_c07,ApplyEyeMakeup
v_PlayingDhol_g10_c04,PlayingDhol
v_PlayingCello_g17_c05,PlayingCello
v_MilitaryParade_g21_c03,MilitaryParade
v_JumpingJack_g19_c03,JumpingJack
v_FrisbeeCatch_g22_c03,FrisbeeCatch
v_TaiChi_g20_c03,TaiChi
v_JugglingBalls_g16_c02,JugglingBalls
v_BalanceBeam_g18_c04,BalanceBeam
v_RockClimbingIndoor_g21_c02,RockClimbingIndoor
v_HeadMassage_g16_c02,HeadMassage
v_VolleyballSpiking_g22_c02,VolleyballSpiking
v_BrushingTeeth_g17_c03,BrushingTeeth
v_PlayingGuitar_g17_c07,PlayingGuitar
v_PlayingDhol_g08_c03,PlayingDhol
v_BreastStroke_g10_c01,BreastStroke
v_HeadMassage_g11_c03,HeadMassage
v_SoccerJuggling_g10_c01,SoccerJuggling
v_Drumming_g11_c06,Drumming
v_HandStandPushups_g09_c01,HandStandPushups
v_Surfing_g17_c07,Surfing
v_WalkingWithDog_g20_c06,WalkingWithDog
v_PlayingDhol_g11_c07,PlayingDhol
v_Mixing_g13_c06,Mixing
v_TaiChi_g14_c01,TaiChi
v_BasketballDunk_g19_c02,BasketballDunk
v_Rafting_g18_c03,Rafting
v_PlayingDhol_g17_c02,PlayingDhol
v_TennisSwing_g11_c01,TennisSwing
v_CleanAndJerk_g23_c03,CleanAndJerk
v_ParallelBars_g20_c01,ParallelBars
v_BenchPress_g25_c05,BenchPress
v_CricketBowling_g11_c05,CricketBowling
v_PlayingPiano_g16_c01,PlayingPiano
v_BoxingPunchingBag_g12_c06,BoxingPunchingBag
v_RopeClimbing_g10_c05,RopeClimbing
v_TennisSwing_g17_c01,TennisSwing
v_BodyWeightSquats_g16_c03,BodyWeightSquats
v_TennisSwing_g24_c03,TennisSwing
v_Billiards_g11_c01,Billiards
v_Skijet_g16_c01,Skijet
v_Diving_g23_c04,Diving
v_PlayingPiano_g21_c03,PlayingPiano
v_IceDancing_g13_c02,IceDancing
v_Swing_g11_c05,Swing
v_RockClimbingIndoor_g13_c05,RockClimbingIndoor
v_Mixing_g14_c01,Mixing
v_BoxingPunchingBag_g08_c04,BoxingPunchingBag
v_PushUps_g10_c03,PushUps
v_PommelHorse_g10_c01,PommelHorse
v_ShavingBeard_g22_c01,ShavingBeard
v_PlayingCello_g15_c05,PlayingCello
v_Punch_g22_c03,Punch
v_HeadMassage_g22_c06,HeadMassage
v_ShavingBeard_g17_c04,ShavingBeard
v_RockClimbingIndoor_g23_c04,RockClimbingIndoor
v_HandStandPushups_g15_c06,HandStandPushups
v_Typing_g12_c03,Typing
v_BoxingPunchingBag_g19_c06,BoxingPunchingBag
v_RockClimbingIndoor_g23_c06,RockClimbingIndoor
v_Surfing_g12_c06,Surfing
v_WritingOnBoard_g20_c07,WritingOnBoard
v_LongJump_g11_c04,LongJump
v_PlayingSitar_g22_c02,PlayingSitar
v_Nunchucks_g22_c01,Nunchucks
v_JumpingJack_g25_c04,JumpingJack
v_CliffDiving_g18_c02,CliffDiving
v_Biking_g24_c07,Biking
v_Diving_g11_c02,Diving
v_Nunchucks_g12_c04,Nunchucks
v_BlowingCandles_g17_c02,BlowingCandles
v_BlowDryHair_g10_c03,BlowDryHair
v_SalsaSpin_g11_c02,SalsaSpin
v_SoccerPenalty_g14_c02,SoccerPenalty
v_BreastStroke_g08_c04,BreastStroke
v_RockClimbingIndoor_g12_c03,RockClimbingIndoor
v_PommelHorse_g19_c05,PommelHorse
v_SkyDiving_g16_c04,SkyDiving
v_Biking_g10_c02,Biking
v_BandMarching_g15_c05,BandMarching
v_Shotput_g15_c06,Shotput
v_Typing_g09_c06,Typing
v_Basketball_g14_c03,Basketball
v_HandstandWalking_g19_c03,HandstandWalking
v_SumoWrestling_g25_c04,SumoWrestling
v_ShavingBeard_g18_c04,ShavingBeard
v_BreastStroke_g13_c02,BreastStroke
v_PlayingFlute_g21_c05,PlayingFlute
v_ShavingBeard_g08_c06,ShavingBeard
v_Skijet_g24_c01,Skijet
v_Biking_g18_c05,Biking
v_BrushingTeeth_g12_c06,BrushingTeeth
v_Rafting_g12_c02,Rafting
v_CliffDiving_g19_c04,CliffDiving
v_BasketballDunk_g22_c04,BasketballDunk
v_JugglingBalls_g09_c01,JugglingBalls
v_FloorGymnastics_g19_c04,FloorGymnastics
v_Archery_g21_c01,Archery
v_Nunchucks_g17_c05,Nunchucks
v_HorseRace_g18_c03,HorseRace
v_PlayingFlute_g11_c01,PlayingFlute
v_Archery_g18_c04,Archery
v_CricketBowling_g16_c04,CricketBowling
v_BalanceBeam_g17_c02,BalanceBeam
v_BreastStroke_g17_c01,BreastStroke
v_FloorGymnastics_g20_c04,FloorGymnastics
v_TableTennisShot_g25_c02,TableTennisShot
v_CricketBowling_g11_c03,CricketBowling
v_CuttingInKitchen_g16_c04,CuttingInKitchen
v_JumpRope_g13_c04,JumpRope
v_ApplyEyeMakeup_g16_c01,ApplyEyeMakeup
v_UnevenBars_g20_c04,UnevenBars
v_TaiChi_g24_c03,TaiChi
v_HighJump_g19_c04,HighJump
v_HandStandPushups_g18_c04,HandStandPushups
v_HammerThrow_g10_c07,HammerThrow
v_Typing_g14_c02,Typing
v_Hammering_g23_c05,Hammering
v_CliffDiving_g17_c03,CliffDiving
v_HorseRiding_g16_c03,HorseRiding
v_WritingOnBoard_g25_c04,WritingOnBoard
v_WallPushups_g19_c02,WallPushups
v_BabyCrawling_g19_c05,BabyCrawling
v_TrampolineJumping_g19_c05,TrampolineJumping
v_Bowling_g17_c06,Bowling
v_ShavingBeard_g24_c07,ShavingBeard
v_CleanAndJerk_g23_c02,CleanAndJerk
v_GolfSwing_g16_c02,GolfSwing
v_JumpRope_g09_c05,JumpRope
v_PoleVault_g25_c07,PoleVault
v_Biking_g09_c02,Biking
v_PlayingFlute_g12_c02,PlayingFlute
v_PlayingGuitar_g17_c03,PlayingGuitar
v_BoxingPunchingBag_g20_c02,BoxingPunchingBag
v_PlayingFlute_g23_c05,PlayingFlute
v_HorseRace_g11_c07,HorseRace
v_SalsaSpin_g14_c04,SalsaSpin
v_SalsaSpin_g10_c05,SalsaSpin
v_HandStandPushups_g22_c01,HandStandPushups
v_PlayingGuitar_g25_c05,PlayingGuitar
v_BandMarching_g19_c07,BandMarching
v_JumpRope_g20_c07,JumpRope
v_Punch_g08_c03,Punch
v_SoccerPenalty_g11_c05,SoccerPenalty
v_BoxingPunchingBag_g19_c04,BoxingPunchingBag
v_WritingOnBoard_g15_c01,WritingOnBoard
v_Drumming_g11_c02,Drumming
v_PushUps_g23_c02,PushUps
v_PlayingPiano_g09_c02,PlayingPiano
v_ShavingBeard_g22_c03,ShavingBeard
v_PlayingViolin_g14_c01,PlayingViolin
v_CricketShot_g09_c02,CricketShot
v_TaiChi_g23_c01,TaiChi
v_BoxingPunchingBag_g14_c05,BoxingPunchingBag
v_BrushingTeeth_g21_c01,BrushingTeeth
v_SoccerPenalty_g21_c05,SoccerPenalty
v_Lunges_g24_c04,Lunges
v_BaseballPitch_g14_c02,BaseballPitch
v_Basketball_g20_c01,Basketball
v_CricketShot_g19_c03,CricketShot
v_BrushingTeeth_g22_c06,BrushingTeeth
v_Punch_g08_c06,Punch
v_Lunges_g17_c04,Lunges
v_SkateBoarding_g18_c03,SkateBoarding
v_Biking_g17_c05,Biking
v_HandstandWalking_g18_c07,HandstandWalking
v_ParallelBars_g13_c03,ParallelBars
v_BalanceBeam_g14_c02,BalanceBeam
v_Skiing_g23_c02,Skiing
v_HighJump_g22_c03,HighJump
v_BreastStroke_g10_c03,BreastStroke
v_PlayingPiano_g11_c02,PlayingPiano
v_PlayingSitar_g22_c04,PlayingSitar
v_JavelinThrow_g16_c01,JavelinThrow
v_PlayingGuitar_g20_c02,PlayingGuitar
v_TennisSwing_g22_c01,TennisSwing
v_CliffDiving_g10_c03,CliffDiving
v_JavelinThrow_g24_c02,JavelinThrow
v_Archery_g15_c05,Archery
v_PoleVault_g16_c07,PoleVault
v_Bowling_g13_c06,Bowling
v_PlayingGuitar_g13_c05,PlayingGuitar
v_PoleVault_g24_c02,PoleVault
v_HeadMassage_g14_c07,HeadMassage
v_CricketShot_g22_c01,CricketShot
v_BlowDryHair_g15_c03,BlowDryHair
v_Skiing_g13_c05,Skiing
v_BrushingTeeth_g18_c02,BrushingTeeth
v_PlayingCello_g15_c01,PlayingCello
v_TableTennisShot_g23_c06,TableTennisShot
v_SoccerJuggling_g09_c02,SoccerJuggling
v_IceDancing_g19_c04,IceDancing
v_Fencing_g23_c01,Fencing
v_JumpingJack_g16_c03,JumpingJack
v_SumoWrestling_g18_c03,SumoWrestling
v_PlayingGuitar_g13_c07,PlayingGuitar
v_CricketBowling_g17_c03,CricketBowling
v_Hammering_g11_c04,Hammering
v_FloorGymnastics_g25_c01,FloorGymnastics
v_TennisSwing_g15_c05,TennisSwing
v_ParallelBars_g09_c01,ParallelBars
v_LongJump_g12_c02,LongJump
v_Bowling_g13_c03,Bowling
v_CricketBowling_g15_c04,CricketBowling
v_YoYo_g14_c01,YoYo
v_BandMarching_g21_c04,BandMarching
v_Rowing_g20_c03,Rowing
v_MilitaryParade_g21_c02,MilitaryParade
v_BaseballPitch_g20_c02,BaseballPitch
v_BoxingPunchingBag_g14_c04,BoxingPunchingBag
v_CricketShot_g11_c06,CricketShot
v_HulaHoop_g18_c02,HulaHoop
v_GolfSwing_g17_c04,GolfSwing
v_HandstandWalking_g10_c01,HandstandWalking
v_PlayingDhol_g13_c05,PlayingDhol
v_WritingOnBoard_g10_c07,WritingOnBoard
v_Kayaking_g20_c07,Kayaking
v_StillRings_g18_c04,StillRings
v_BasketballDunk_g12_c05,BasketballDunk
v_ApplyLipstick_g15_c03,ApplyLipstick
v_JumpingJack_g23_c04,JumpingJack
v_WallPushups_g09_c01,WallPushups
v_BabyCrawling_g21_c03,BabyCrawling
v_LongJump_g12_c04,LongJump
v_LongJump_g14_c02,LongJump
v_YoYo_g19_c01,YoYo
v_PlayingSitar_g23_c04,PlayingSitar
v_HorseRace_g16_c01,HorseRace
v_BoxingSpeedBag_g22_c03,BoxingSpeedBag
v_SoccerJuggling_g13_c01,SoccerJuggling
v_PlayingTabla_g16_c04,PlayingTabla
v_Haircut_g24_c07,Haircut
v_Lunges_g17_c02,Lunges
v_Shotput_g12_c01,Shotput
v_HulaHoop_g16_c04,HulaHoop
v_Rafting_g23_c04,Rafting
v_Lunges_g08_c01,Lunges
v_PlayingDaf_g14_c04,PlayingDaf
v_Rowing_g23_c05,Rowing
v_BlowDryHair_g11_c02,BlowDryHair
v_Drumming_g19_c05,Drumming
v_Kayaking_g24_c03,Kayaking
v_SkateBoarding_g21_c03,SkateBoarding
v_ApplyLipstick_g20_c01,ApplyLipstick
v_IceDancing_g14_c04,IceDancing
v_Shotput_g20_c04,Shotput
v_IceDancing_g10_c05,IceDancing
v_SkateBoarding_g08_c01,SkateBoarding
v_HighJump_g16_c04,HighJump
v_CuttingInKitchen_g10_c05,CuttingInKitchen
v_StillRings_g21_c07,StillRings
v_HorseRiding_g09_c02,HorseRiding
v_VolleyballSpiking_g25_c04,VolleyballSpiking
v_BlowingCandles_g10_c02,BlowingCandles
v_FloorGymnastics_g22_c04,FloorGymnastics
v_FieldHockeyPenalty_g24_c04,FieldHockeyPenalty
v_FrisbeeCatch_g21_c03,FrisbeeCatch
v_Punch_g17_c07,Punch
v_HorseRiding_g18_c01,HorseRiding
v_CuttingInKitchen_g20_c03,CuttingInKitchen
v_RockClimbingIndoor_g25_c01,RockClimbingIndoor
v_PlayingPiano_g23_c04,PlayingPiano
v_PlayingFlute_g11_c05,PlayingFlute
v_Knitting_g25_c05,Knitting
v_BenchPress_g15_c03,BenchPress
v_Nunchucks_g19_c02,Nunchucks
v_Basketball_g21_c05,Basketball
v_BandMarching_g09_c07,BandMarching
v_Lunges_g09_c02,Lunges
v_FieldHockeyPenalty_g11_c03,FieldHockeyPenalty
v_SalsaSpin_g11_c04,SalsaSpin
v_BoxingPunchingBag_g22_c07,BoxingPunchingBag
v_WallPushups_g22_c04,WallPushups
v_RopeClimbing_g17_c05,RopeClimbing
v_Bowling_g14_c01,Bowling
v_TrampolineJumping_g09_c04,TrampolineJumping
v_Kayaking_g23_c05,Kayaking
v_HighJump_g25_c03,HighJump
v_Billiards_g14_c02,Billiards
v_BaseballPitch_g10_c02,BaseballPitch
v_SoccerJuggling_g25_c04,SoccerJuggling
v_MoppingFloor_g11_c03,MoppingFloor
v_PlayingSitar_g20_c02,PlayingSitar
v_ParallelBars_g15_c04,ParallelBars
v_BlowingCandles_g15_c02,BlowingCandles
v_PoleVault_g24_c03,PoleVault
v_PlayingCello_g14_c02,PlayingCello
v_WritingOnBoard_g14_c03,WritingOnBoard
v_Skiing_g17_c03,Skiing
v_BlowDryHair_g13_c04,BlowDryHair
v_Drumming_g10_c07,Drumming
v_Punch_g12_c07,Punch
v_CuttingInKitchen_g14_c03,CuttingInKitchen
v_Archery_g20_c01,Archery
v_Shotput_g12_c03,Shotput
v_BoxingPunchingBag_g21_c01,BoxingPunchingBag
v_Rowing_g18_c04,Rowing
v_BoxingPunchingBag_g22_c05,BoxingPunchingBag
v_PizzaTossing_g11_c04,PizzaTossing
v_SumoWrestling_g19_c04,SumoWrestling
v_ThrowDiscus_g25_c02,ThrowDiscus
v_BaseballPitch_g13_c06,BaseballPitch
v_StillRings_g13_c01,StillRings
v_Diving_g22_c02,Diving
v_PlayingTabla_g21_c04,PlayingTabla
v_PlayingSitar_g23_c02,PlayingSitar
v_WallPushups_g25_c03,WallPushups
v_MoppingFloor_g17_c04,MoppingFloor
v_Basketball_g15_c03,Basketball
v_Punch_g14_c06,Punch
v_HighJump_g21_c03,HighJump
v_PlayingTabla_g10_c03,PlayingTabla
v_HorseRace_g20_c05,HorseRace
v_GolfSwing_g11_c06,GolfSwing
v_Nunchucks_g11_c05,Nunchucks
v_Shotput_g08_c04,Shotput
v_PlayingSitar_g12_c03,PlayingSitar
v_PizzaTossing_g13_c02,PizzaTossing
v_PlayingDaf_g13_c01,PlayingDaf
v_SoccerJuggling_g16_c04,SoccerJuggling
v_SalsaSpin_g21_c01,SalsaSpin
v_Diving_g11_c06,Diving
v_SoccerPenalty_g12_c05,SoccerPenalty
v_LongJump_g23_c03,LongJump
v_Kayaking_g11_c03,Kayaking
v_ApplyEyeMakeup_g15_c04,ApplyEyeMakeup
v_JugglingBalls_g15_c02,JugglingBalls
v_Surfing_g19_c01,Surfing
v_PlayingCello_g17_c06,PlayingCello
v_Punch_g25_c01,Punch
v_TrampolineJumping_g18_c04,TrampolineJumping
v_Billiards_g17_c05,Billiards
v_CricketShot_g11_c02,CricketShot
v_Surfing_g20_c06,Surfing
v_GolfSwing_g18_c04,GolfSwing
v_PlayingTabla_g12_c04,PlayingTabla
v_CuttingInKitchen_g16_c03,CuttingInKitchen
v_Shotput_g11_c07,Shotput
v_HorseRiding_g16_c06,HorseRiding
v_Skiing_g25_c04,Skiing
v_SoccerJuggling_g11_c02,SoccerJuggling
v_PushUps_g08_c03,PushUps
v_JumpingJack_g19_c05,JumpingJack
v_Surfing_g23_c02,Surfing
v_Knitting_g19_c04,Knitting
v_StillRings_g24_c04,StillRings
v_Drumming_g09_c04,Drumming
v_BrushingTeeth_g24_c06,BrushingTeeth
v_SkateBoarding_g09_c01,SkateBoarding
v_BrushingTeeth_g12_c02,BrushingTeeth
v_WritingOnBoard_g11_c05,WritingOnBoard
v_Bowling_g21_c06,Bowling
v_Punch_g08_c01,Punch
v_Archery_g15_c01,Archery
v_Mixing_g09_c04,Mixing
v_Drumming_g20_c04,Drumming
v_HorseRace_g22_c03,HorseRace
v_BandMarching_g09_c05,BandMarching
v_CleanAndJerk_g20_c04,CleanAndJerk
v_SoccerJuggling_g17_c03,SoccerJuggling
v_Rowing_g13_c01,Rowing
v_Kayaking_g25_c04,Kayaking
v_CricketBowling_g14_c02,CricketBowling
v_JugglingBalls_g14_c05,JugglingBalls
v_WalkingWithDog_g18_c04,WalkingWithDog
v_BasketballDunk_g20_c01,BasketballDunk
v_Rowing_g24_c05,Rowing
v_StillRings_g25_c02,StillRings
v_PlayingFlute_g21_c01,PlayingFlute
v_TableTennisShot_g19_c03,TableTennisShot
v_GolfSwing_g08_c03,GolfSwing
v_BenchPress_g10_c02,BenchPress
v_Punch_g21_c01,Punch
v_SkateBoarding_g10_c06,SkateBoarding
v_ApplyEyeMakeup_g11_c02,ApplyEyeMakeup
v_Swing_g24_c04,Swing
v_PullUps_g10_c03,PullUps
v_BrushingTeeth_g20_c03,BrushingTeeth
v_Nunchucks_g16_c01,Nunchucks
v_HulaHoop_g24_c01,HulaHoop
v_Mixing_g20_c04,Mixing
v_Bowling_g08_c01,Bowling
v_ShavingBeard_g25_c01,ShavingBeard
v_BaseballPitch_g13_c01,BaseballPitch
v_PommelHorse_g15_c04,PommelHorse
v_Knitting_g08_c03,Knitting
v_StillRings_g13_c03,StillRings
v_Punch_g16_c07,Punch
v_ParallelBars_g20_c04,ParallelBars
v_Fencing_g09_c01,Fencing
v_BoxingSpeedBag_g15_c06,BoxingSpeedBag
v_Nunchucks_g09_c04,Nunchucks
v_PizzaTossing_g16_c04,PizzaTossing
v_Punch_g08_c07,Punch
v_PlayingDaf_g20_c05,PlayingDaf
v_Skiing_g19_c03,Skiing
v_Bowling_g16_c03,Bowling
v_ThrowDiscus_g21_c07,ThrowDiscus
v_RopeClimbing_g24_c03,RopeClimbing
v_FrontCrawl_g08_c03,FrontCrawl
v_YoYo_g21_c04,YoYo
v_Rowing_g25_c03,Rowing
v_TableTennisShot_g20_c04,TableTennisShot
v_Skiing_g20_c05,Skiing
v_FloorGymnastics_g23_c02,FloorGymnastics
v_Typing_g14_c01,Typing
v_JugglingBalls_g24_c02,JugglingBalls
v_BabyCrawling_g18_c01,BabyCrawling
v_WritingOnBoard_g10_c02,WritingOnBoard
v_Bowling_g17_c01,Bowling
v_BalanceBeam_g17_c03,BalanceBeam
v_HulaHoop_g17_c03,HulaHoop
v_TrampolineJumping_g22_c04,TrampolineJumping
v_RopeClimbing_g11_c03,RopeClimbing
v_WalkingWithDog_g11_c04,WalkingWithDog
v_BlowingCandles_g15_c04,BlowingCandles
v_Rowing_g12_c02,Rowing
v_SoccerPenalty_g25_c02,SoccerPenalty
v_SumoWrestling_g13_c03,SumoWrestling
v_JumpingJack_g15_c02,JumpingJack
v_PommelHorse_g22_c02,PommelHorse
v_Lunges_g23_c06,Lunges
v_Skiing_g14_c04,Skiing
v_CliffDiving_g12_c03,CliffDiving
v_Rowing_g15_c04,Rowing
v_Knitting_g09_c05,Knitting
v_MilitaryParade_g17_c02,MilitaryParade
v_FieldHockeyPenalty_g10_c03,FieldHockeyPenalty
v_BenchPress_g24_c07,BenchPress
v_YoYo_g12_c04,YoYo
v_CricketShot_g25_c06,CricketShot
v_JugglingBalls_g09_c06,JugglingBalls
v_Diving_g12_c07,Diving
v_HeadMassage_g12_c05,HeadMassage
v_BrushingTeeth_g17_c01,BrushingTeeth
v_UnevenBars_g20_c01,UnevenBars
v_Haircut_g21_c03,Haircut
v_JavelinThrow_g24_c04,JavelinThrow
v_HighJump_g21_c01,HighJump
v_Billiards_g21_c05,Billiards
v_ShavingBeard_g23_c02,ShavingBeard
v_Kayaking_g11_c01,Kayaking
v_Knitting_g08_c01,Knitting
v_HighJump_g13_c05,HighJump
v_BandMarching_g19_c05,BandMarching
v_Knitting_g17_c04,Knitting
v_Skiing_g19_c02,Skiing
v_WallPushups_g21_c03,WallPushups
v_Punch_g09_c03,Punch
v_ApplyEyeMakeup_g15_c05,ApplyEyeMakeup
v_Drumming_g16_c01,Drumming
v_BlowDryHair_g14_c04,BlowDryHair
v_FloorGymnastics_g18_c04,FloorGymnastics
v_HorseRace_g24_c03,HorseRace
v_Drumming_g17_c03,Drumming
v_BlowingCandles_g19_c01,BlowingCandles
v_JavelinThrow_g24_c05,JavelinThrow
v_HammerThrow_g22_c01,HammerThrow
v_HammerThrow_g12_c04,HammerThrow
v_BoxingPunchingBag_g19_c07,BoxingPunchingBag
v_Biking_g08_c02,Biking
v_MilitaryParade_g10_c01,MilitaryParade
v_RockClimbingIndoor_g20_c03,RockClimbingIndoor
v_LongJump_g19_c01,LongJump
v_SalsaSpin_g08_c05,SalsaSpin
v_ShavingBeard_g14_c06,ShavingBeard
v_Typing_g25_c02,Typing
v_TaiChi_g13_c04,TaiChi
v_HeadMassage_g15_c01,HeadMassage
v_PushUps_g11_c02,PushUps
v_CleanAndJerk_g09_c04,CleanAndJerk
v_HulaHoop_g10_c03,HulaHoop
v_BodyWeightSquats_g15_c04,BodyWeightSquats
v_VolleyballSpiking_g10_c02,VolleyballSpiking
v_Diving_g13_c03,Diving
v_Diving_g21_c02,Diving
v_BenchPress_g08_c06,BenchPress
v_BlowDryHair_g11_c05,BlowDryHair
v_SoccerPenalty_g18_c04,SoccerPenalty
v_PommelHorse_g16_c04,PommelHorse
v_Biking_g24_c01,Biking
v_BrushingTeeth_g14_c03,BrushingTeeth
v_SkyDiving_g12_c01,SkyDiving
v_HulaHoop_g24_c02,HulaHoop
v_BasketballDunk_g19_c01,BasketballDunk
v_FrontCrawl_g17_c04,FrontCrawl
v_PlayingCello_g19_c06,PlayingCello
v_Rowing_g19_c03,Rowing
v_SkyDiving_g15_c05,SkyDiving
v_Skiing_g17_c01,Skiing
v_Kayaking_g16_c01,Kayaking
v_Archery_g10_c06,Archery
v_BoxingSpeedBag_g10_c01,BoxingSpeedBag
v_SoccerPenalty_g15_c06,SoccerPenalty
v_WalkingWithDog_g13_c04,WalkingWithDog
v_Knitting_g21_c01,Knitting
v_BenchPress_g11_c03,BenchPress
v_Basketball_g20_c04,Basketball
v_JumpingJack_g23_c01,JumpingJack
v_CliffDiving_g19_c01,CliffDiving
v_Typing_g20_c03,Typing
v_Archery_g16_c01,Archery
v_Lunges_g18_c01,Lunges
v_FrisbeeCatch_g19_c04,FrisbeeCatch
